year,country_code,country_name,region,income_group,currency_unit,gdp_usd,population,gdp_per_capita,inflation_rate,unemployment_rate,fdi_pct_gdp,co2_emissions_kt,energy_use_per_capita,renewable_energy_pct,forest_area_pct,electricity_access_pct,life_expectancy,child_mortality,school_enrollment_secondary,health_expenditure_pct_gdp,hospital_beds_per_1000,physicians_per_1000,internet_usage_pct,mobile_subscriptions_per_100,calculated_gdp_per_capita,real_economic_growth_indicator,econ_opportunity_index,co2_emissions_per_capita_tons,co2_intensity_per_million_gdp,green_transition_score,ecological_preservation_index,renewable_energy_efficiency,human_development_composite,healthcare_capacity_index,digital_connectivity_index,health_development_ratio,education_health_ratio,years_since_2000,years_since_century,is_pandemic_period,human_development_index,climate_vulnerability_index,digital_readiness_score,governance_quality_index,global_resilience_score,global_development_resilience_index
2018,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,Solomon Islands dollar,1574599182.64697,652856.0,2411.86292635277,3.46147484973745,0.723999977111816,1.58723196301377,370.0,,48.5018005371094,90.1904251518399,66.4730453491211,72.835,20.7,,3.99611521,,,,73.83377983,2411.862926352779,696.7732053681418,2834.544932006801,0.5667405982329947,0.2349804344353931,48.50180053699543,6.281152891005866,,0.0,0.0,0.0,3.518599033816425,,18,18,0,0.5444611764705882,0.1532694357776267,0.2461125994333333,0.5,0.4496906766111508,31.65401262906775
2019,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,Solomon Islands dollar,1570093229.25588,669821.0,2344.04897615315,1.63485544012242,0.754999995231628,2.08822585241223,,,,90.1643444087174,70.2584915161133,72.996,20.0,,4.77362394,,,,71.37945398,2344.048976153152,1433.7958688124893,2697.6972366332734,,,,0.0,,0.0,0.0,0.0,3.6498,,19,19,0,0.5473962352941177,0.2745891389782064,0.2379315132666666,0.5,0.5084755389984128,27.17606973166947
2020,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,Solomon Islands dollar,1545888426.23031,686878.0,2250.6011638607,2.96354992076069,0.916000008583069,0.580898775716794,,,,90.1382636655948,,,19.4,,,,,,,2250.6011638607,759.4274515487193,2351.5314974555367,,,,0.0,,,,0.0,,,20,20,1,,0.274654340836013,0.0,0.5,,8.73518034915821
2000,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,126392233706.79,62952639.0,2007.7352707452,1.59196917460974,2.39000010490417,2.6631284880934,163140.0,1148.24957536729,21.9906997680664,37.1860870246041,82.1,70.623,22.0,,3.10125375,2.2,,3.689041279,4.854442805,2007.7352707452023,1261.1646649737313,1298.6959569035864,2.5914719794352066,1.2907438630957264,21.990699767782555,1.7438133814310008,1.9151498280356207,0.0,0.0,0.423181283780244,3.210136363636364,,0,0,0,0.531583411764706,0.3520580330183237,0.0346266824116666,0.5,0.1840580372041768,28.36692828887137
2001,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,120296476180.402,63539190.0,1893.26423865967,1.62690887314089,2.59999990463257,4.21223509530842,171830.0,1170.74452790475,20.0379009246826,37.3965041398344,90.4534301757813,70.832,20.9,62.8620796203613,3.02623773,,0.2982,5.556326121,11.88242923,1893.264238659668,1163.7186752842265,1174.152658280791,2.704315242293772,1.4283876423970725,20.037900924396375,1.6740064164978443,1.7115519609170322,0.522614475321834,0.0,0.812543241382161,3.3890909090909087,3.007755005758914,1,1,0,0.7434696862766041,0.3564139873387074,0.0673897280383333,0.5,0.1523674291872949,37.93022453510271
2002,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,134300851255.002,64069093.0,2096.18780236208,0.697308976625456,1.82000005245209,2.48815400350075,182810.0,1283.93301899872,20.0692005157471,37.6069212550647,91.1082992553711,71.089,19.9,64.9384536743164,3.334723,2.2,0.2964,7.531250335,27.23605223,2096.1878023620843,3006.1104512182424,1553.797753704134,2.853325861816087,1.3611976267588348,20.06920051547392,1.684739726709224,1.5631033876983818,0.5398423692471533,2.17450617384,1.4322064358229405,3.572311557788945,3.2632388781063524,2,2,0,0.7546194853605382,0.3558096955729704,0.1284430924416666,0.5,0.1737466431187193,38.80136145732296
2003,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,152280677649.055,64549867.0,2359.11683054367,1.80434994635721,1.53999996185303,3.43593844010357,190850.0,1380.50148112621,20.3467998504639,37.817338370295,91.7537078857422,71.389,18.9,,3.24312782,,,9.299027238,33.48869849,2359.116830543663,1307.460803435872,1901.0305404158464,2.956628864936313,1.2532778481576738,20.346799850208896,1.7058428359448203,1.4738701934506455,0.0,0.0,1.7646878461180593,3.777195767195767,,3,3,0,0.544787294117647,0.3545896544481027,0.1581241311566666,0.5,0.2053987806173587,29.516419188205568
2004,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,172895749632.046,64995303.0,2660.12683458135,2.75914926231081,1.50999999046326,3.38947368866657,208810.0,1481.57250686253,20.027099609375,38.0277554855253,92.3884735107422,71.728,18.0,68.3514862060547,3.13893151,,0.2911,10.67730332,41.48845903,2660.1268345813546,964.1112465055523,2164.780523685836,3.212693692650375,1.2077219968934236,20.027099609133128,1.70180471166718,1.3517461694659567,0.5720811384062338,0.0,2.104720554711962,3.984888888888889,3.7973047892252607,4,4,0,0.7746333162446863,0.3548628622627492,0.1916813800333333,0.5,0.2211578546354331,40.125394130494605
2005,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,189318549680.384,65416189.0,2894.06265596401,4.54036919634533,1.35000002384186,4.33958384382831,216110.0,1513.47003721051,20.2548999786377,38.2381726007555,93.0115737915039,72.099,17.2,73.6311569213867,3.15972233,2.1,,15.02600436,46.56376115,2894.0626559640154,637.4069003669397,2490.8125267674245,3.3036164794008407,1.141515188896421,20.254899978406485,1.7209259391404514,1.3383086206298265,0.6026587471559862,0.0,2.6451224509612,4.191802325581396,4.280881216359692,5,5,0,0.7961365825464585,0.353767318551517,0.2303425589666666,0.5,0.2462752284780677,41.63757648670412
2006,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,221758196504.936,65812540.0,3369.54319807344,4.63747436011765,1.22000002861023,4.02125851118269,218090.0,1533.99532976542,20.6893005371094,38.4485897159858,99.146201481454,72.499,16.4,74.1841506958008,3.09970856,,0.2875,17.16071472,60.96934177,3369.543198073437,726.5901515384242,3050.641036830423,3.313806153052291,0.9834585753187508,20.68930053690593,1.7488530500424062,1.3487199169161244,0.6141506735476375,0.0,3.2346212773385847,4.420670731707316,4.523423822914683,6,6,0,0.8021544031784955,0.352155274367262,0.2890347128333333,0.5,0.2923100265936206,42.29066445264035
2007,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,262942476722.425,66182064.0,3973.01717157725,2.24154095286803,1.17999994754791,3.28357120090353,224150.0,1590.07591543231,21.6137008666992,38.6590068312161,94.2364654541016,72.916,15.6,79.3435363769531,3.19277525,,0.2959,20.03,80.04282187,3973.0171715772567,1772.4490674568372,3657.4588459169177,3.3868692883316545,0.8524678203157862,21.613700866514957,1.797278010803722,1.359287355838156,0.6449144885052501,0.0,4.004070081874317,4.674102564102564,5.0861241267277615,7,7,0,0.8234393171027687,0.3493182307552117,0.3669594062333333,0.5,0.3333601896024691,43.849593523117434
2008,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,291382991177.698,66530980.0,4379.65878719505,5.46848949649844,1.17999994754791,2.9382489657328,228310.0,1624.82932011523,22.4936008453369,38.8694239464464,94.8505630493164,73.341,14.9,79.2197723388672,3.45933914,,0.3164,18.2,92.9449112,4379.658787195048,800.8900428535914,4031.8028041557977,3.431634405505525,0.7835392144106538,22.493600845160653,1.8434764605223597,1.384366995774159,0.6535431343199908,0.0,4.112903334434205,4.92221476510067,5.316763244219274,8,8,0,0.8269908957770852,0.3465924380205417,0.4008163706666666,0.5,0.3508805491568411,44.126866029953646
2009,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,281710416557.292,66866834.0,4213.00665375142,-0.845716092316723,0.949000000953674,2.27590396654577,221300.0,1610.68348173924,22.6602001190186,39.0798410616767,98.96,73.766,14.2,80.8186874389648,3.61939621,,0.3387,20.1,98.63231758,4213.006653751425,-4981.585063860459,4324.730394968486,3.309563003984905,0.7855584564619525,22.660200118840592,1.8603071670179283,1.4068685980779898,0.6693919615947401,0.0,4.452538133871512,5.1947887323943664,5.69145686189893,9,9,0,0.8362273156074073,0.3456498970482617,0.4292743919333333,0.5,0.3533924779767984,44.75671993897004
2010,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,341104820155.464,67195032.0,5076.33987220163,3.24758842443727,0.620000004768372,4.3232085998899,235520.0,1753.70249098177,22.6597995758057,39.290258176907,99.7,74.184,13.6,82.4288482666016,3.39009833,2.1,0.3906,22.4,106.7434632,5076.339872201624,1563.1105943116047,6446.95805986585,3.5050210259591807,0.6904622452789086,22.65979957564924,1.870307066325764,1.2921119569785255,0.6846122713631974,2.7807620561658,4.889840054316704,5.4547058823529415,6.060944725485412,10,10,0,0.8451436698680205,0.3451248556182182,0.4678115439999999,0.5,0.3859167262765751,45.57453605354503
2011,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,370819140946.553,67518379.0,5492.12149993341,3.80879058139634,0.660000026226044,0.667086922585946,234620.0,1743.24068117808,22.7611999511719,39.2855604924739,99.3592834472656,74.593,13.0,85.0075988769531,3.56825471,,,23.66992562,114.7080111,5492.121499933418,1441.9594311010778,6760.334106348755,3.4749056993800163,0.6327073607934826,22.761199951027887,1.8742629949280565,1.3056831564870266,0.7039264362355723,0.0,5.210691020157628,5.737923076923077,6.539046067457931,11,11,0,0.8572214292351219,0.3448830988908855,0.5007096651,0.5,0.4053015969077669,46.444777663542126
2012,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,397558222957.17,67835969.0,5860.58147053475,3.01489950334988,0.579999983310699,3.24456527821472,252070.0,1860.31724556039,23.3013000488281,39.2808628080409,99.1086235489221,74.992,12.4,83.7614593505859,3.5229404,,,26.46,125.3199593,5860.581470534754,1943.8729098674796,7695.320584512158,3.715875275548876,0.6340454943304145,23.30130004868036,1.8961430331063411,1.2525444304962603,0.7073302541995176,0.0,5.758442604626706,6.047741935483871,6.754956399240798,12,12,0,0.8566382276216393,0.3435445928578274,0.5500331976666667,0.5,0.4119332984759525,46.84671916823896
2013,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,420333203150.426,68144519.0,6168.26135569944,2.18488618530682,0.25,3.79126858058468,262460.0,1991.59308762602,22.9559001922607,39.2761651236078,99.4270629882813,75.378,11.8,81.999153137207,3.45313334,,,28.94,137.7205427,6168.2613556994365,2823.149964140233,12336.52271139888,3.85152032550116,0.6244093924363919,22.95590019211736,1.8818120325154384,1.152640081695812,0.708270173280031,0.0,6.313186600868059,6.387966101694915,6.949080774339576,13,13,0,0.8543012053527832,0.3444198367103287,0.6037684756666666,0.5,0.4205089586693993,47.02298584318362
2014,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,407339454060.678,68438748.0,5951.88348654008,1.89514181898783,0.579999983310699,1.22145193912514,258660.0,1969.00120089865,24.1277008056641,39.2714674391748,99.483642578125,75.747,11.3,120.332298278809,3.68448091,,,34.89,141.8728508,5951.88348654008,3140.600575063508,7815.206006582602,3.779437928934644,0.6349986416033973,24.127700805510887,1.9290127539167092,1.2253776582082452,0.867084128851116,0.0,7.035583674729482,6.703274336283186,10.648875953876905,14,14,0,0.9838831725553638,0.3415020793879027,0.6473595026666668,0.5,0.4265729923259687,53.637457818741936
2015,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,401296437424.995,68714519.0,5840.05306687798,-0.900424963291544,0.600000023841858,2.22468438530078,263080.0,,22.6527996063232,39.2667697547417,99.6,76.091,10.8,120.651168823242,3.66788888,,0.4651,39.31612674,149.8111512,5840.053066877977,-6485.88533744045,7539.475939866061,3.828594070490401,0.6555752193767516,22.652799606174693,1.868900229886308,,0.8770916714866382,0.0,7.6746297680373505,7.0454629629629615,11.171404520670556,15,15,0,0.9879209747637574,0.3452010765973377,0.6959511377,0.5,0.4283182976590255,54.07703703426044
2016,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,413366150655.591,68971313.0,5993.30551610045,0.188149704448173,0.689999997615814,0.843364746913038,260720.0,,22.4314994812012,39.1806455401358,99.8521270751953,76.403,10.3,118.625907897949,3.7540946,,0.445,47.50496562,173.5054814,5993.305516100455,31853.919375947484,7215.091986059296,3.7801223241900574,0.6307241161050631,22.43149948105972,1.855669971743392,,0.8781601060987692,0.0,9.07875097620182,7.417766990291263,11.517078436694078,16,16,0,0.9840989078279376,0.3459696374466574,0.8158764327666665,0.5,0.4483147116901188,54.77477156925046
2017,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,456356961443.497,69209817.0,6593.81835157138,0.66563189313507,0.829999983310699,1.81550201260974,260660.0,,22.2658004760742,39.1101802736401,99.9,76.683,9.9,116.733940124512,3.84309888,,0.8075,52.89192934,175.5964942,6593.818351571382,9906.103387737407,7237.65599143264,3.7662287129006566,0.5711756848750801,22.265800475947024,1.8454784333404544,,0.8782204233692301,0.0,9.637238901043245,7.745757575757576,11.79130708328404,17,17,0,0.980262472999125,0.3465600481257142,0.8497812940333332,0.5,0.4749436527843809,55.332336583402686
2018,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,506611070188.362,69428454.0,7296.87960772339,1.06389754183022,0.769999980926514,2.60285044954352,257860.0,,23.7233009338379,39.0397150071444,99.82,76.931,9.4,117.738807678223,3.8184948,,0.805,56.81748093,180.1826119,7296.879607723398,6858.630009775743,8315.566167518793,3.714039203580711,0.5089900619505326,23.72330093371715,1.901490664764148,,0.8897550598373088,0.0,10.118064101173625,8.184148936170212,12.525405072151385,18,18,0,0.986191359455783,0.3430924601475442,0.8846961109833333,0.5,0.5004772215930425,56.34285364396368
2019,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,544263840039.166,69625581.0,7817.00967118918,0.70672860131428,0.720000028610229,0.880154407146187,,,,38.9692497406487,99.9,77.15,9.0,115.152656555176,3.78912091,,0.9188,66.65241946,186.1585875,7817.009671189186,11060.836729477403,9212.434062129874,,,,0.0,,0.8863298539988415,0.0,11.13908445974404,8.572222222222225,12.794739617241778,19,19,0,0.9798272960438456,0.4025768756483782,0.9537907223,0.5,0.6455930893106517,54.81098951631944
2020,THA,Thailand,East Asia & Pacific,Upper middle income,Thai baht,501643653514.925,69799978.0,7186.87409206525,-0.845937147357037,1.10000002384186,-0.965896509257158,,,,38.8987844741529,,,8.7,113.794387817383,,,,77.8437476,166.6103677,7186.874092065257,-8495.754223016702,6852.41550614154,,,,0.0,,,,11.388404370578872,,13.07981469165322,20,20,1,,0.4027530388146177,0.9445866303333335,0.5,,26.557688389357875
2000,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,367087900.0,884366.0,415.085948577851,,3.41300010681152,,0.0,,0.0,63.8264963012777,,59.002,107.7,,,,,,,415.0859485778512,,224.68282773243303,0.0,0.0,0.0,0.0,,0.0,,0.0,0.547836583101207,,0,0,0,0.2036565882352941,0.3404337592468057,0.0,0.5,0.4659036650370069,9.38164343163218
2001,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,477443500.0,901214.0,529.778165896224,,3.37199997901917,,0.0,,0.0,63.7323470073975,25.6,59.945,102.1,37.881290435791,,,,,,529.7781658962244,,288.50296034481823,0.0,0.0,0.0,0.0,,-0.0091151897976437,,0.0,0.5871204701273262,0.3710214538275318,1,1,0,0.3508059054969338,0.3406691324815062,0.0,0.5,0.4686959496530105,16.104656426902224
2002,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,469506700.0,922699.0,508.84058614998,,3.57299995422363,,170.0,,48.2527008056641,63.6381977135172,23.9252891540527,60.901,96.5,43.8082504272461,,,,0.0,,508.8405861499796,,269.19391516236254,0.1842420984524747,0.362082159849902,48.252700805489376,4.420574202795368,,0.0165978370674024,,0.0,0.6310984455958549,0.4539715070180943,2,2,0,0.3925564028805003,0.2202727537020467,0.0,0.5,0.3803201335565096,22.821395114615967
2003,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,490439100.0,947110.0,517.826968356368,7.16515891441838,3.51600003242493,0.921419193534936,170.0,,47.8470001220703,63.5440484196369,27.7,61.888,91.2,47.0034790039063,2.84187007,,,0.0,2.117815497,517.8269683563683,72.27013029876417,276.1596537278153,0.1794934062569289,0.3466281542397415,47.84700012190445,4.3954387987997565,,0.0439273694186685,0.0,0.0,0.67859649122807,0.5153890241656393,3,3,0,0.4244225395364201,0.221522378645732,0.00705938499,0.5,0.3865509198112582,25.1792717413391
2004,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,440764600.0,971889.0,453.513312734273,3.23751394003323,3.47699999809265,,200.0,59.6775969272211,44.0372009277344,63.4498991257566,30.7504100799561,62.893,86.0,56.1805992126465,4.26103544,,0.082,0.0,2.646587639,453.51331273427314,140.08072895884368,243.21350972831016,0.2057848169904176,0.4537569487204734,44.03720092753458,4.210569006568875,73.79184684906012,0.0776434106727878,0.0,0.0,0.7313139534883721,0.6532627815424011,4,4,0,0.4757688009311452,0.2312822498662724,0.0088219587966666,0.5,0.3618118587953176,27.585973821039723
2005,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,462283600.0,995130.0,464.545938721574,1.11167400387197,3.43799996376038,0.196416225883851,210.0,58.2838423120597,43.6063003540039,63.3557498318763,34.1459884643555,63.882,80.9,54.9765586853027,5.28044796,,,0.099031768,3.323368186,464.5459387215741,417.87964556475777,250.53922734352403,0.2110277049229749,0.4542666017137532,43.60630035380581,4.183701166613016,74.81713391599986,0.1064343277871622,0.0,0.0573688963790077,0.7896415327564894,0.6795619120556575,5,5,0,0.4924651142497341,0.2325948745352994,0.0115730527933333,0.5,0.3642152151524636,28.654824234259323
2006,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,453805100.0,1016437.0,446.466529652108,3.93616259929866,3.48900008201599,1.8682215034386,200.0,58.0458995491113,41.9030990600586,63.261600537996,37.5324325561523,64.803,76.1,,6.00191975,,,0.5,4.8306232,446.4665296521083,113.42685125143429,239.02229762110235,0.196765761183428,0.4407178323910419,41.90309905987393,4.095088080027076,72.18959372764195,0.0,0.0,0.1554127279214929,0.8515505913272011,,6,6,0,0.3304581176470587,0.2370882510048635,0.0186020773333333,0.5,0.3702805216093235,21.39571331097992
2007,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,542795400.0,1036388.0,523.73763493981,10.3009020174895,3.34200000762939,1.60190408547442,200.0,58.8582654372687,41.8785018920898,63.1674512441157,36.6,65.61,71.6,,5.64793253,,0.034,1.0,7.546854858,523.7376349398102,50.84386144539345,286.4907203774712,0.1929779194664546,0.3684629604451327,41.878501891935485,4.0877932529935626,71.15143740809695,0.0,0.0,0.2747153956006106,0.916340782122905,,7,7,0,0.3484411764705882,0.2373851171594862,0.03015618286,0.5,0.3913794186516511,22.16585095047524
2008,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,648492700.0,1055428.0,614.435754973338,9.0642362194894,3.31599998474121,6.12157557867478,210.0,,39.7205009460449,63.0733019502354,44.3024063110352,66.276,67.7,51.4811782836914,6.96563959,,0.037,1.5,11.84369229,614.4357549733378,67.78682065370423,337.4187561271549,0.1989714125454318,0.3238278549627466,39.72050094591627,3.975144551374624,,0.1807024850345598,0.0,0.4214918556152657,0.9789660265878876,0.7604309938506854,8,8,0,0.5337847118655934,0.2430154927592992,0.0469789743,0.5,0.4053087444459447,30.891202132865885
2009,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,726882400.0,1074286.0,676.619075367267,0.669681185965451,3.31200003623962,6.59731899685561,230.0,,36.9113006591797,62.9791526563551,47.6984062194824,66.796,64.4,61.2180290222168,7.30931854,5.9,0.044,2.0,32.66299102,676.6190753672672,1010.3599885247096,371.79116981952,0.2140956877405085,0.3164198225187457,36.9113006590629,3.8262777086176953,,0.2188876203181769,1.897499092984,0.8082449012520895,1.0372049689440994,0.9505905127673416,9,9,0,0.578825142832139,0.250273866711163,0.1188766367333333,0.5,0.4094451985706793,32.84078906695871
2010,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,881827800.0,1093517.0,806.41434929681,6.76597680236482,3.29999995231628,3.43976531132269,240.0,,34.8151016235352,62.8850033624748,38.0,67.186,61.5,62.3899688720703,6.47058773,5.9,0.079,3.0,43.25652044,806.4143492968102,119.18668550784196,443.9164923340805,0.219475325943721,0.2721619799239715,34.81510162344045,3.710487066063676,,0.2403687327806356,3.015940940953,1.139164436418202,1.0924552845528457,1.014471038570249,10,10,0,0.5937766619837143,0.255749737534975,0.1591884014666666,0.5,0.423576282647844,33.17014531579625
2011,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,1042411500.0,1113154.0,936.448595612108,13.4998402385771,3.54699993133545,4.70621904497408,250.0,,32.8357009887695,62.7908540685945,54.5436172485352,67.477,58.8,65.5677795410156,6.78081751,,0.078,4.0,55.17229918,936.4485956121075,69.36738354400043,497.22545362629165,0.224587074205366,0.2398285130200501,32.83570098869075,3.5980694047327417,,0.2648373870375354,0.0,1.4855611623894858,1.1475680272108846,1.1150982915138707,11,11,0,0.6143032018971161,0.2609336123565899,0.2039076639333333,0.5,0.4344945264877539,34.147649994399195
2012,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,1160389500.0,1133002.0,1024.1725080803,11.8003096701543,3.75999999046326,3.48007663375099,300.0,,25.6137008666992,62.6967047747142,58.003589630127,67.72,56.3,66.7929534912109,7.06785393,,,7.0,54.81052856,1024.1725080803035,86.7920026430042,528.1766430039136,0.2647832925272858,0.2585338802186679,25.613700866632975,3.1730789815707667,,0.2845409548646695,0.0,1.958759045722572,1.202841918294849,1.1863757280854512,12,12,0,0.6275396876974666,0.2792239858964664,0.2177017618666666,0.5,0.4353285689563227,34.44910440806976
2013,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,1395519600.0,1153288.0,1210.03565458064,10.9872344156475,4.01700019836426,4.00260273091112,460.0,,21.6802005767822,62.6025554808339,61.4876708984375,67.953,54.2,65.935432434082,8.5323782,,0.6174,11.0,56.36030362,1210.0356545806426,110.13104925270044,603.736233090999,0.398859608354548,0.3296263269967688,21.680200576710735,2.9149003319436453,,0.2973134911031795,0.0,2.489906303096564,1.2537453874538744,1.216520893617749,13,13,0,0.6325444564442352,0.2892931098559597,0.2428676787333333,0.5,0.4250330082884169,35.22717756818432
2014,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,1447307100.0,1174333.0,1232.45033563734,0.848838206293416,4.21000003814697,2.34266048461284,530.0,,18.5470008850098,62.5084061869536,73.47,68.197,52.1,68.4002304077148,7.60483742,,0.6821,17.5,117.151723,1232.4503356373364,1451.9260873270844,600.6595377556137,0.4513200259210973,0.3661973329640958,18.547000884941884,2.6920013412382047,,0.3178415283724854,0.0,4.527863903100445,1.3089635316698656,1.3128643072498043,14,14,0,0.6485555838748706,0.2973614823200915,0.4780057433333333,0.5,0.4263264478489274,35.98918026289842
2015,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,1594410900.0,1196294.0,1332.79185551378,0.646148614181263,4.44600009918213,2.69663861429949,610.0,,18.3500995635986,62.4142568930733,67.2815339423354,68.459,50.2,72.3872299194336,7.67216587,,0.6946,23.0,115.0770458,1332.7918555137785,2062.6707637569803,632.0880737644866,0.509908099513999,0.3825864461915055,18.3500995635284,2.673640533232159,,0.3412494395723286,0.0,5.1446788562552666,1.3637250996015935,1.441976691622183,15,15,0,0.6689998587341308,0.2980891088583202,0.4985901526666666,0.5,0.4315973477296925,37.50132062426237
2016,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,1650618500.0,1219289.0,1353.75493422806,-1.46984287886469,4.65999984741211,0.331918005281051,690.0,,19.661600112915,62.320107599193,76.5,68.735,48.4,77.0140075683594,6.89625216,,,25.24624959,122.3766657,1353.7549342280624,-921.0201673213555,627.1148736852948,0.5659035716716873,0.4180251220981711,19.661600112832808,2.763360999933542,,0.3661791182493875,0.0,5.558373724619632,1.4201446280991736,1.5911985034785,16,16,0,0.6912797543873507,0.29504573071973,0.5341534669500001,0.5,0.4268612802963034,38.617469188166766
2017,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,1615609700.0,1243260.0,1299.49463507231,0.522976680384116,4.76000022888184,0.415690588336279,600.0,,19.4750995635986,62.2461331540013,83.237548828125,69.007,46.8,81.0314178466797,6.7448473,,0.7504,27.49273173,125.2052269,1299.4946350723098,2484.804167784034,595.6223751134271,0.4826021910139472,0.3713768244892315,19.475099563526275,2.746959274290782,,0.3887877502937051,0.0,5.867055236109064,1.4745085470085473,1.731440552279481,17,17,0,0.7108732083058078,0.2956969182060002,0.5548144149833333,0.5,0.4422617764127596,39.647332512569776
2018,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,1583876200.0,1267975.0,1249.13835051953,2.29424307036244,4.73099994659424,3.02584662682702,640.0,,18.3847999572754,62.1318090114324,89.0341033935547,69.26,45.1,83.6174621582031,7.61165237,,0.7224,,115.8141255,1249.1383505195292,544.4664371688365,574.2937243546537,0.5047418127329008,0.4040719849190233,18.384799957201118,2.664056633263887,,0.4090575351485139,0.0,0.0,1.53569844789357,1.854045724128672,18,18,0,0.7259993898279526,0.2987084775782304,0.386047085,0.5,0.3931924014051947,37.750411222457
2019,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,2047931700.0,1293120.0,1583.71357646622,0.958812739703201,4.50500011444092,3.64173878567337,,,,62.0376597175521,94.716178894043,69.495,43.7,86.535270690918,7.15850592,,0.7687,,110.2184718,1583.7135764662212,1651.7444031422194,746.1553144549664,,,,0.0,,0.428193042781546,0.0,0.0,1.5902745995423342,1.9802121439569331,19,19,0,0.7411605109270882,0.3449058507061197,0.367394906,0.5,0.4964362149411546,36.550396845989326
2020,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,U.S. dollar,1902156800.0,1318442.0,1442.73073825015,,4.90500020980835,3.80507991930802,,,,61.9435104236718,,,42.3,,,,,,104.5106167,1442.7307382501467,,651.4270219645449,,,,0.0,,,,0.0,,,20,20,1,,0.3451412239408204,0.3483687223333333,0.5,,6.202819221475044
2000,TON,Tonga,East Asia & Pacific,Upper middle income,Tongan pa'anga,204849612.592276,97962.0,2091.11300904714,6.32763551411156,4.07999992370605,4.49715122983218,100.0,,2.47679996490479,12.4305555555556,85.5764770507813,69.667,16.9,106.637298583984,3.02391076,,0.499,2.434398044,0.183724087,2091.1130090471406,330.4730502228913,1035.2552136766692,1.0208039852187585,0.4881629930100759,2.4767999648926997,0.1956302479223447,,0.7033375021880631,0.0,0.066877317382539,4.122307692307693,6.309899324496096,0,0,0,0.8966049676800883,0.462731611198849,0.0127844038433333,0.5,0.3809887667998932,42.881195215123775
2001,TON,Tonga,East Asia & Pacific,Upper middle income,Tongan pa'anga,181116952.7897,98482.0,1839.08686653094,8.2902831885033,4.33699989318848,4.21200936107724,100.0,,2.69939994812012,12.4305555555556,86.3170013427734,69.725,16.5,106.130271911621,3.54290938,3.2000000477,0.3553,2.825371839,0.239625534,1839.08686653094,221.83643486163737,883.0952265431292,1.0154139842813916,0.5521294305128511,2.699399948105216,0.2042321721938226,,0.7056278464209628,4.028146308729355,0.0822819078333103,4.225757575757576,6.432137691613393,1,1,0,0.8964769561318787,0.4621751112408106,0.014925610975,0.5,0.3644599579923537,43.03412558345365
